ACT_ID|ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_REM|BBVA_COD_PROMOCION|BBVA_CLASE
536348|7323910|530987|Q81638-01|00003900
536357|7323919|530996|Q81638-01|00003900
536367|7323929|531006|Q81638-01|00003900
536370|7323932|531009|Q81638-01|00003900
536380|7323942|531019|Q81638-01|00003900
536389|7323951|531028|Q81638-01|00003900
536399|7323961|531038|Q81638-01|00003900
508846|7303988|503485|079491-01|00003900
508922|7304061|503561|080085-01|00003900
508559|7303718|503198|072012-01|00003900
508668|7325316|503307|071714-01|00003900
509139|7304231|503778|081404-01|00003900
509249|7304333|503888|045037-01|00003900
536492|7324054|531131|Q81638-01|00003900
509690|7325564|504329|000419-01|
509702|7325576|504341|000419-01|
509715|7325589|504354|000419-01|
509723|7304483|504362|010044-01|00060000
509732|7304492|504371|119363-01|00003900
509827|7304504|504466|106718-01|00003900
509835|7304512|504474|104690-01|00003900
509843|7304521|504482|T00042-01|00003900
525323|7304523|519962|108305-01|00003901
509851|7304529|504490|108838-01|00003901
509860|7304536|504499|103994-01|00003900
509868|7304542|504507|110095-01|00003900
509878|7304552|504517|110765-01|00003901
509887|7304560|504526|111096-01|00003900
509894|7304566|504533|110269-01|00003900
509903|7304574|504542|110048-01|00003900
509912|7304582|504551|112424-01|00003900
513328|7307623|507967|145433-05|00080000
513337|7307632|507976|145433-08|00080000
513353|7307648|507992|145433-10|00080000
513363|7307653|508002|145433-13|00080000
513372|7307662|508011|145433-17|00080000
513380|7307670|508019|145433-19|
513389|7307679|508028|145433-20|00080000
513399|7307689|508038|145433-22|00080000
513408|7307698|508047|145433-22|00080000
513416|7307706|508055|145433-25|00080000
513426|7307716|508065|145433-29|00080000
513435|7325954|508074|145469-01|00003900
513444|7307730|508083|145433-34|00080000
513447|7307733|508086|145433-34|00080000
513457|7307743|508096|145433-36|00080000
513467|7307753|508106|145433-37|
513478|7307764|508117|145433-39|00080000
513485|7307771|508124|145433-40|00080000
513495|7307781|508134|145433-43|
513505|7307791|508144|145433-45|00080000
513514|7307800|508153|145433-45|00080000
513523|7307809|508162|145433-45|00080000
513533|7307819|508172|145433-46|00080000
513542|7307826|508181|145433-46|00080000
516793|7310894|511432|147107-01|00003900
516802|7310902|511441|147069-01|00003900
516810|7310910|511449|U12450-01|
516821|7310919|511460|145914-01|00080000
516831|7310929|511470|145914-01|00080000
516841|7310939|511480|145914-01|00080000
516849|7310947|511488|145914-01|00080000
516859|7310957|511498|145914-01|00080000
516869|7310967|511508|147169-01|00003900
516885|7310983|511524|147202-01|00080000
516894|7310992|511533|104531-01|00060000
516903|7310999|511542|146754-01|00060000
516916|7311012|511555|145355-03|00100000
516924|7311020|511563|145355-03|00100000
516933|7311029|511572|147125-01|00003900
516943|7311039|511582|147081-02|00003900
516946|7311042|511585|147081-02|00003900
516955|7311051|511594|147081-02|00003900
516964|7311060|511603|147081-03|00003900
516973|7311069|511612|147081-08|00003900
516985|7311081|511624|147229-02|00003900
516995|7311091|511634|118759-01|00003900
517003|7311099|511642|147217-01|00003900
517021|7311117|511660|146589-01|00060000
520266|7326623|514905|C12665-01|00003900
520275|7313825|514914|C12708-01|00003901
520286|7326633|514925|C12743-01|
520298|7313834|514937|C12758-01|00080000
520306|7313840|514945|C12769-01|
520314|7326645|514953|C12784-01|00003900
520322|7326650|514961|C12804-01|00003900
520331|7313856|514970|C12839-01|00003900
520334|7326655|514973|C12845-01|00003900
520344|7326658|514983|C12871-01|
520355|7313870|514994|C13046-01|00003901
520365|7313880|515004|C13255-01|00003901
520377|7313892|515016|C13333-01|00003901
520387|7326665|515026|C13387-01|00003901
520397|7313911|515036|C13414-01|00003901
520403|7313917|515042|C13441-01|00003901
520413|7313924|515052|U21237-01|00100000
520424|7326672|515063|U20506-01|
520456|7313936|515095|U13094-01|00080000
520466|7313946|515105|U13094-01|00080000
523943|7317223|518582|H07021-01|00003900
523953|7326835|518592|H07041-01|00003900
523962|7317240|518601|H07052-01|00080000
523971|7317249|518610|H07074-01|00080000
523983|7317261|518622|H07078-01|00003900
523992|7317270|518631|H07080-01|00060000
524002|7317280|518641|H07080-01|00060000
524009|7317287|518648|H07094-01|00003900
524019|7317297|518658|H07118-01|
524029|7317307|518668|H07137-01|00003900
524040|7317318|518679|H07144-01|00080000
524050|7317328|518689|H07144-01|00080000
524060|7317338|518699|H07156-01|00003900
524069|7317347|518708|H07171-01|00080000
524076|7317354|518715|H07186-01|00003900
524086|7317364|518725|H07219-01|00003900
524096|7317374|518735|H07246-01|00003900
524105|7317383|518744|H07246-01|00003900
524114|7317393|518753|H07283-01|00080000
524123|7317402|518762|H07306-01|00003900
524133|7317412|518772|H07336-01|00003900
524139|7317418|518778|H07342-01|00003900
524150|7317429|518789|H07377-01|00003900
524160|7317439|518799|H07418-01|00003900
528031|7320527|522670|U14455-01|00080000
528052|7320536|522691|U20560-01|00080000
528063|7402493|522702|U13266-01|
528074|7320547|522713|T00775-01|00080000
528101|7320553|522740|001271-01|00080000
528189|7401079|522828|100228-01|
528212|7320558|522851|045209-01|00003901
528221|7320567|522860|045298-01|00003900
536402|7323964|531041|Q81638-01|00003900
536412|7323974|531051|Q81638-01|00003900
536421|7323983|531060|Q81638-01|00003900
536431|7323993|531070|Q81638-01|00003900
536436|7323998|531075|Q81638-01|00003900
536446|7324008|531085|Q81638-01|00003900
536455|7324017|531094|Q81638-01|00003900
536470|7324032|531109|Q81638-01|00003900
536480|7324042|531119|Q81638-01|00003900
536489|7324051|531128|Q81638-01|00003900
536503|7324065|531142|Q81638-01|00003900
536513|7324075|531152|Q81638-01|00003900
536522|7324084|531161|Q81638-01|00003900
536536|7324098|531175|Q81638-01|00003900
536546|7324108|531185|Q81638-01|00003900
536555|7324117|531194|Q81638-01|00003900
536569|7324131|531208|Q81638-01|00003900
536579|7324141|531218|Q81638-01|00003900
536588|7324150|531227|Q81638-01|00003900
536602|7324164|531241|Q81638-01|00003900
536612|7324174|531251|Q81638-01|00003900
536621|7324183|531260|Q81638-01|00003900
536632|7324193|531271|000619-01|00080000
536525|7324087|531164|Q81638-01|00003900
536558|7324120|531197|Q81638-01|00003900
536591|7324153|531230|Q81638-01|00003900
536624|7324186|531263|Q81638-01|00003900
536900|7324452|531539|Q81854-01|00100000
536935|7324487|531574|Q81854-01|00100000
509904|7325616|504543|108570-01|00003900
512691|7307065|507330|141582-06|00003900
509940|7304609|504579|112665-01|00003900
509959|7304626|504598|T00387-01|00003901
511121|7305646|505760|134296-01|00080000
513275|7307574|507914|145433-01|00080000
509990|7325626|504629|115186-01|00003901
513309|7307605|507948|145433-01|00080000
510027|7304680|504666|116406-01|00003900
511724|7306196|506363|139229-01|00003900
516580|7310687|511219|145355-02|00100000
510075|7304721|504714|117315-02|00003900
509925|7304594|504564|101168-01|
509933|7304602|504572|111628-01|00003900
509943|7304612|504582|106553-01|00003900
509951|7325619|504590|112524-01|00003900
509963|7325623|504602|114854-01|00003901
509970|7304632|504609|115014-01|00003901
509978|7304640|504617|110541-01|00080000
509986|7304648|504625|115101-01|00003900
509994|7325627|504633|115784-01|00003900
510002|7304661|504641|115875-01|00003900
510010|7304667|504649|114868-01|00003900
510017|7304673|504656|115502-01|00003900
510025|7325635|504664|113063-01|00003900
510034|7304687|504673|116734-01|00003900
510046|7304696|504685|116288-01|00003901
510053|7325641|504692|116592-01|00003900
510061|7304707|504700|111287-01|00003900
510069|7304715|504708|117315-02|00003900
510079|7304725|504718|117315-02|00003900
510082|7304728|504721|117315-02|00003900
510091|7325644|504730|117275-01|00003900
510099|7304740|504738|115490-01|00003900
510107|7304748|504746|104900-01|00003900
510115|7325649|504754|115151-01|00003900
510128|7304764|504767|117234-01|00003900
510136|7304772|504775|118329-01|00003900
510144|7304779|504783|119736-01|00003900
510152|7304787|504791|115797-01|00003901
513550|7307833|508189|145433-46|00080000
513559|7307842|508198|145433-46|00080000
513569|7325962|508208|145433-47|
513579|7307858|508218|145433-49|00100000
513583|7307862|508222|145433-52|00080000
513593|7307872|508232|145433-55|
513604|7325965|508243|145433-56|
513615|7307893|508254|145433-58|00080000
513625|7307901|508264|145433-66|
513636|7307910|508275|145433-73|
513646|7307917|508285|145433-76|00080000
513654|7307925|508293|145433-76|00080000
513663|7307933|508302|145542-01|00080000
513673|7307943|508312|145542-01|00080000
513679|7307949|508318|145542-01|00080000
513689|7307958|508328|145561-01|00060000
513699|7307967|508338|145213-01|00060000
513708|7307975|508347|145544-01|00003901
513711|7307977|508350|145510-01|00003901
513719|7307984|508358|145576-01|00003900
513729|7307994|508368|145625-01|
513739|7308004|508378|145614-01|00003901
513752|7308014|508391|142487-01|
513762|7325985|508401|145656-01|
517030|7311126|511669|146589-01|00060000
517040|7311136|511679|146589-01|00060000
517053|7311149|511692|146589-01|00060000
517062|7311158|511701|146589-01|00060000
517072|7311168|511711|146589-01|00060000
517085|7311181|511724|146589-01|00060000
517094|7311190|511733|146589-01|00060000
517104|7311200|511743|146589-01|00060000
517108|7311204|511747|146589-01|00060000
517117|7311213|511756|147224-01|00003900
517126|7311222|511765|147165-01|00003900
517135|7311231|511774|147252-01|00003900
517142|7311238|511781|147206-01|00003900
517151|7311247|511790|147248-01|00003900
517159|7311255|511798|147289-01|00003900
517168|7311264|511807|147253-01|00003900
517180|7311276|511819|147292-01|00003900
517188|7311284|511827|147242-01|00003900
517196|7311292|511835|147303-01|00003900
517204|7311300|511843|147240-01|00003900
517214|7311310|511853|147305-01|00003900
517223|7311319|511862|147328-01|00003900
517232|7311328|511871|147330-01|00003900
517242|7311338|511881|147374-01|00003900
520527|7313962|515166|U20950-01|00080000
520539|7326686|515178|U20484-01|
520543|7313971|515182|U20477-01|00100000
520554|7326692|515193|T00269-01|00003900
520564|7313985|515203|H00090-01|00003900
520574|7313995|515213|H00100-01|00003900
520581|7326695|515220|T00270-01|00003900
520590|7314015|515229|H00202-01|00003900
520601|7314025|515240|H00245-01|00003900
520616|7314040|515255|H00266-01|00003900
520625|7314049|515264|H00286-01|00003900
520635|7314057|515274|H00325-01|00003900
520644|7314064|515283|H00388-01|00060000
520648|7314067|515287|H00398-01|00003901
520658|7314076|515297|H00438-01|00003900
520668|7314085|515307|H00486-01|00003900
520678|7314093|515317|H00592-01|00003900
520683|7314098|515322|H00610-01|00003900
520693|7314108|515332|H00614-01|00003900
520703|7314115|515342|H00710-01|00003900
520715|7314127|515354|H00714-01|00080000
520724|7314136|515363|H00714-01|00080000
524170|7317449|518809|H07474-01|00003900
524181|7317459|518820|H07511-01|00003900
524190|7317468|518829|H07532-01|00003900
524200|7317478|518839|H07544-01|00003900
524207|7317483|518846|H07544-01|00003900
524217|7317493|518856|H07550-01|00003900
524226|7317502|518865|H07559-01|00003900
524236|7317512|518875|H08033-01|00080000
524245|7317521|518884|H07579-01|00003900
524254|7317530|518893|H07599-01|00003900
524263|7317539|518902|H07632-01|00003900
524276|7317552|518915|H07647-01|00003900
524286|7317562|518925|H07670-01|00080000
524296|7317572|518935|H07675-01|00003901
524311|7317587|518950|H07693-01|00080000
524321|7317597|518960|H07697-01|00003900
524331|7317607|518970|H07724-01|00003900
524339|7317615|518978|H07726-01|00003900
524346|7317622|518985|H07727-01|00003900
524355|7317631|518994|H07747-01|00080000
524364|7317640|519003|H07760-01|00080000
524375|7317651|519014|H07795-01|00003900
524385|7317661|519024|H07809-01|00003900
524395|7317671|519034|H07833-01|00003900
532456|7321873|527095|Q14763-01|00003900
536640|7324201|531279|000619-01|00080000
536649|7324210|531288|000619-01|00080000
536657|7324218|531296|000619-01|00080000
536665|7324226|531304|000619-01|00080000
536676|7324237|531315|145459-01|
536686|7324247|531325|Q81668-01|00003900
536696|7324257|531335|Q81674-01|00003900
536707|7324268|531346|Q81674-01|00003900
536717|7324278|531356|Q81681-01|00003900
536727|7324288|531366|Q81692-01|00003900
536735|7324295|531374|Q81713-01|
525411|7324299|520050|Q81719-01|00004100
536744|7324305|531383|Q81727-01|00003900
536753|7324313|531392|147018-01|00003900
536762|7324322|531401|Q81748-01|00003900
536770|7327368|531409|Q81756-01|00003900
536779|7324337|531418|Q81766-01|00003900
536788|7324345|531427|Q81776-01|
536798|7324355|531437|Q81788-01|00080000
536800|7324357|531439|Q81788-01|00080000
536809|7324366|531448|Q81790-01|00080000
536818|7324374|531457|Q81805-01|00003901
536826|7327373|531465|Q81812-01|00003900
536835|7324387|531474|Q81821-01|00003900
510104|7304745|504743|117983-01|00003901
512329|7306750|506968|143089-01|00003900
512874|7307189|507513|145211-01|00080000
510161|7325654|504800|111704-01|00003900
510197|7304830|504836|116868-01|00003900
510778|7305351|505417|130807-01|00003900
510223|7304853|504862|119538-01|00003900
510241|7304868|504880|108959-01|00003900
512428|7325890|507067|142760-01|00003900
514576|7308767|509215|110806-01|00080000
510267|7304893|504906|102697-01|00003900
514611|7326059|509250|110806-01|
510307|7325668|504946|124272-01|00003900
512492|7306876|507131|144675-01|00003900
514650|7308835|509289|146173-01|00003900
510356|7304970|504995|122558-01|00003900
514143|7308361|508782|118302-01|00060000
515217|7309372|509856|112949-01|
510939|7325731|505578|T00104-01|00003900
514749|7308944|509388|146384-01|00080000
515287|7309434|509926|146123-01|00003900
509857|7304533|504496|103156-01|00003900
509877|7304551|504516|103405-01|00003900
510500|7305095|505139|121301-01|00003900
511053|7305583|505692|T00111-01|00003900
518655|7312565|513294|C01411-01|00003901
519750|7313411|514389|C08321-01|00003900
510160|7304795|504799|114205-01|00003900
510167|7325655|504806|119815-01|00003900
510175|7304808|504814|114696-01|00003900
510183|7304816|504822|113706-01|00003900
510191|7304824|504830|120289-01|00003900
510200|7304832|504839|108125-01|00003901
510208|7304840|504847|121306-01|00003900
510216|7304847|504855|119265-01|00003900
510225|7304855|504864|122468-01|00003900
510233|7304862|504872|122816-01|00080000
510242|7304869|504881|122084-01|00003901
510244|7304870|504883|122646-01|00003900
510251|7304878|504890|111334-01|00003900
510259|7304885|504898|123084-01|00003900
510268|7304894|504907|119440-01|00003900
510276|7304901|504915|106878-01|00003900
510284|7325665|504923|123484-01|00003900
510285|7304909|504924|123939-01|00003900
510293|7325666|504932|123029-01|00003900
510300|7304923|504939|117919-01|00003901
510309|7304930|504948|T00076-01|00003900
510317|7304937|504956|124509-02|00003900
