Ayuntamiento de Rivilla de Barajas|P0519600A|C/ PZ. CONSTITUCIÓN, 1 1|5309||920244151|||rivilla@diputacionavila.es|5|7|13|PZ. CONSTITUCIÓN, 1|CL
Ayuntamiento de San García de Ingelmos|P0520900B|C/ PZ. ESPAÑA, 1|5146|5209|920234561||||5|7|13|PZ. ESPAÑA, 1|CL
Ayuntamiento de Santa Cruz de Pinares|P0522200E|C/ PZ. MAYOR, 1|5268|5222|920271351|||AYTOSTACRUZPIN@terra.es|5|7|13|PZ. MAYOR, 1|CL
Ayuntamiento de Santa María del Berrocal|P0522500H|C/ c/ San Cristobal, 11 11|5510|5225|920347301||santamariadelberrocal.com|secretaria@santamariadelberrocal.com|5|7|13|c/ San Cristobal, 11|CL
Ayuntamiento de Villafranca de la Sierra|P0525700A|C/ PLAZA,1|5570|5257|920367606||||5|7|13|PLAZA,1|CL
Mc. Aguas Guadajira|P0600009E|Plaza de España 2|6208|6002|924680003||||6|11|17|de España|PL
Mc. Río Bodión|P0600017H|Plaza de España 1|6310|6108|924575457||||6|11|17|de España|PL
Ayuntamiento de Esparragosa de Lares|P0604800C|Plaza ESPAÑA 13|6620|6048||||elares@dip-badajoz.es|6|11|13|ESPAÑA|PL
Ayuntamiento de Feria|P0604900A|Pl. de España, 1,|6390|6049|924694111|924694114||feria@dip-badajoz.es|6|11|13|Pl. de España, 1,|PL
Ayuntamiento de Fuente del Arco|P0605300C|Plaza España 1|6980|6053|924878001|924878151|farcodip-badajoz|farco@dip-badajoz.es|6|11|13|España|PL
Ayuntamiento de Garlitos|P0605700D|C/ FELIPE VI 35|6656|6057||||ayuntamiento@garlitos.es|6|11|13|FELIPE VI|CL
Ayuntamiento de Montemolín|P0608600C|Plaza Constitución 1|6291|6086|924510001|924510024|www.montemolin.es|montemolin@dip-badajoz.es|6|11|13|Constitución|PL
Ayuntamiento de Retamal de Llerena|P0611200G|C. Ramón y Cajal, 8|6442|6112||||secretaria@bienvenida.es|6|11|13|C. Ramón y Cajal, 8|CL
Mc. Migjorn de Mallorca|P0700003G|Plaça Major 1|7630|7013|971651622|971652628|www.ajcampos.org|ajuntament@ajcampos.org|7|4|17|Major|PL
Ayuntamiento de Estellencs|P0702100I|C/ sa Síquia 4|7192|7021|971618521|971618670||ajuntament@ajestellencs.net|7|4|13|sa Síquia|CL
'''''''Mc. Cm. d''''''''Osona'''''''|P0800006I|#N/D|8500|8298|#N/D|#N/D|#N/D|#N/D|8|9|17|'Carrer de l''Historiador Ramon d''Abadal i de Vinyals'|CL
Mc. Interm. Voluntaria Segarrenca|P0800045G|Plaça Gran 1-4|8280|8031|938698512|938680462|www.calaf.cat|calaf@diba.cat|8|9|17|Gran|PL
Ayuntamiento de Castellar del Riu|P0804900I|'''''''C/ Local sociocultural d''''''''Espinalbet 0'''''''|8618|8050|938212775|938221343|www.castellardelriu.cat|castellarr@diba.cat|8|9|13|'Local sociocultural d''Espinalbet'|CL
'''''''Ayuntamiento de Estany (L'''''''')'''''''|P0807800H|C/ Doctor Vilardell 1|8148||938303000|938303251|www.estany.cat|estany@diba.cat|8|9|13|Doctor Vilardell|CL
Ayuntamiento de Folgueroles|P0808200J|Plaça VERDAGUER 2|8519|8083||||edoap@diba.cat|8|9|13|VERDAGUER|PL
Ayuntamiento de Pla del Penedès (El)|P0816300H|Plaça Pau Fontanals 1|8733|8164||||pla@diba.cat|8|9|13|Pau Fontanals|PL
Ayuntamiento de Sant Cugat Sesgarrigues|P0820500G|C/ Sant Antoni 31|8798|8206|938970103|938970690|www.santcugatsesgarrigues.cat|st.cugats@diba.cat|8|9|13|Sant Antoni|CL
Ayuntamiento de Sant Julià de Cerdanyola|P0831100C|Local municipal, s/n|8694|8903||||st.juliac@diba.es|8|9|13|Local municipal, s/n|CL
Mc. Oña-Bureba-Caderechas-Valdivielso. (OBURCAVAL).|P0900599B|Plaza del Ayuntamiento s/n|9530|9238|947300001|947300227||ayutamientoona@yahoo.es|9|7|17|del Ayuntamiento|PL
Ayuntamiento de Arauzo de Salce|P0902100G|Plaza MAYOR S/N|9452|9021|947392261|947392261||arauzodesalce@diputaciondeburgos.net|9|7|13|MAYOR|PL
Ayuntamiento de Barbadillo del Mercado|P0903900I|C/ PLAZA MAYOR S/N|9613|9038|947384080||||9|7|13|PLAZA MAYOR S/N|CL
Ayuntamiento de Buniel|P0906000E|Plaza Santa María 1|9230|9058|947412008|||buniel@diputaciondeburgos.net|9|7|13|Santa María|PL
Ayuntamiento de Cardeñajimeno|P0907700I|C/ C/ ENCINA 1|9193|9074|947481013|947481013||cardenajimeno@cyl.com|9|7|13|C/ ENCINA|CL
Ayuntamiento de Castrillo de la Vega|P0908800F|C/ c/ DON MARIANO 2 09391 CASTRILLO DE LA VEGA BURGOS|9391|9085|947536012||||9|7|13|c/ DON MARIANO 2 09391 CASTRILLO DE LA VEGA BURGOS|CL
Ayuntamiento de Ciruelos de Cervera|P0910800B|C/ C/ ANCHA,1|9610|9105|947528855||www.ayuntamientociruelosdecervera.com|AYUNTAMIENTO@AYTACIRUELIWSDECERVERA.COM|9|7|13|C/ ANCHA,1|CL
Ayuntamiento de Cueva de Roa (La)|P0912000G|C/ Eras 5|9315|9117|947541200||||9|7|13|Eras 5|CL
Ayuntamiento de Frandovínez|P0913100D|C/ c.san juan|9230|9128|947412206|||aytofrando@hotmail.com|9|7|13|c.san juan|CL
Ayuntamiento de Madrigal del Monte|P0920000G|C/ C. FUENTE 3|9320|9196|947173100||||9|7|13|C. FUENTE 3|CL
Ayuntamiento de Modúbar de la Emparedada|P0922600B|C/ PLAZAMAYOR 1|9620|9221|947423050|947423050|WWW.MODUBARDELAEMPAREDADA.ES|modubardelaemparedada@diputaciondeburgos.es|9|7|13|PLAZAMAYOR|CL
Ayuntamiento de Padrones de Bureba|P0925200H|Plaza Mayor 5|9593|9244|947302742|947302742|||9|7|13|Mayor|PL
Ayuntamiento de Rábanos|P0931300H|C/ Real, 2|9269|9303|||||9|7|13|C/ Real, 2|CL
Ayuntamiento de Revilla y Ahedo (La)|P0932300G|C/ C. PROGESO 7|9613|9312|947380797||||9|7|13|C. PROGESO 7|CL
Ayuntamiento de Riocavado de la Sierra|P0932900D|C/ C/ Las Escelas, 14|9615|9318|947385161||||9|7|13|C/ Las Escelas, 14|CL
Ayuntamiento de Roa|P0933200H|Plaza Mayor de Santa Maria 24|9300|9321|947540161|947541806|roadeduero.es|secretaria@roadeduero.es|9|7|13|Mayor de Santa Maria|PL
Ayuntamiento de Santa María del Mercadillo|P0936300C|C/ PLZ. HISPANIDAD 1|9453|9352|947528800||||9|7|13|PLZ. HISPANIDAD 1|CL
Ayuntamiento de Santibáñez del Val|P0936800B|C/ C. CAMPO 7|9348|9356|||||9|7|13|C. CAMPO 7|CL
Ayuntamiento de Santo Domingo de Silos|P0937000H|C/ PLAZAMAYOR|9610|9358|947390070||||9|7|13|PLAZAMAYOR|CL
Ayuntamiento de Sarracín|P0937400J|C/ C/ REAL S/N|9620|9362|947404116||||9|7|13|C/ REAL S/N|CL
Ayuntamiento de Villangómez|P0946300A|C/ Plaza la Escuela, 2|9339|9448|947406063||||9|7|13|Plaza la Escuela, 2|CL
Ayuntamiento de Villariezo|P0947400H|C/ PLZ. MAYOR 5|9195|9458|947405242|947404126|www.aytovillariezo.com|aytovillariezo@terra.es|9|7|13|PLZ. MAYOR|CL
Ayuntamiento de Villasandino|P0947700A|C/ PLZ. MAYOR SN|9109|9460|947370304||||9|7|13|PLZ. MAYOR SN|CL
Ayuntamiento de Vizcaínos|P0949600A|C/ PLZ. MAYOR SN|9627|9478|606402084||||9|7|13|PLZ. MAYOR SN|CL
Ayuntamiento de Zarzosa de Río Pisuerga|P0950000J|C/ PZ. MAYOR|9108|9482|979130137||||9|7|13|PZ. MAYOR|CL
Ayuntamiento de Cañaveral|P1004600A|C/ Real, 14|10820|10045|927300006|927300559||aytocanaveralcc@gmail.com|10|11|13|Real,|CL
Ayuntamiento de Ceclavín|P1006200H|Plaza de España 2|10870|10061|927393002|927393150||aytoceclavin@gmail.com|10|11|13|de España|PL
Ayuntamiento de Cumbre (La)|P1007000A|Plaza de España, 1|10270|10069|927331004|927331252|www.lacumbre.es|ayuntamientodelacumbre@gmail.com|10|11|13|de España,|PL
Ayuntamiento de Herguijuela|P1009500H|C/ Príncipe Felipe, 5|10230|10092|927312059||||10|11|13|Príncipe Felipe,|CL
Ayuntamiento de Montehermoso|P1013000C|Plaza España s/n|10810|10127|927430138|927675003||ayuntamiento@montehermoso.es|10|11|13|España|PL
Ayuntamiento de Navaconcejo|P1013300G|Avda. de Extremadura 115|10613|10130|927173178|927173348|www.aytonavacom|ayuntamientonavaconcejo@gmail.com|10|11|13|de Extremadura|AV
Ayuntamiento de Pesga (La)|P1014700G|C/ Gabriel y Galán, 17|10649|10144|927674562|927674606|www.lapesga.com|ayuntamiento@lapesga.com|10|11|13|Gabriel y Galán,|CL
Ayuntamiento de Pinofranqueado|P1014900C|Plaza Plaza Reina Victoria, 1|10630|10146|927674181|927674151|www.pinofranqueado.es|administracion@lashurdes.org|10|11|13|Plaza Reina Victoria,|PL
Ayuntamiento de Rebollar|P1015700F|C/ arroyo s/n|42165|42151|||||42|7|13|arroyo|CL
Ayuntamiento de Robledollano|P1016200F|C/ Miajón de los Castuos 14|10371|10159|927152131|927152126||ayuntamient@robledollano.es|10|11|13|Miajón de los Castuos|CL
Ayuntamiento de Serrejón|P1017900J|Plaza Henán Cortés, 1|10528|10176|927547652|927447655||aytoserrejon@gmail.com|10|11|13|Henán Cortés,|PL
Ayuntamiento de Torrecilla de los Ángeles|P1018900I|Plaza de España, 1|10869|10185|927677071||||10|11|13|de España,|PL
Ayuntamiento de Torrejón el Rubio|P1019400I|Plaza de España, 1|10694|10190|927455004|927455234||atorrejonrubio@gmail.com|10|11|13|de España,|PL
Ayuntamiento de Villa del Rey|P1021200I|Plaza del Emigrante, 1|10960|10208|927395286|927395363||ayuntamiento@villadelrey.es|10|11|13|del Emigrante,|PL
Ayuntamiento de Villasbuenas de Gata|P1021900D|Plaza Palacio, 1|10858|10215|927673078|927673023|||10|11|13|Palacio,|PL
Ayuntamiento de Zarza de Granadilla|P1022000B|C/ El Parque s/n|10710|10216|927486004|927486446||zarzadegranadilla@gmail.com|10|11|13|El Parque|CL
Ayuntamiento de Zarza de Montánchez|P1022100J|Plaza del Gral. Mola, 1|10189|10217|927312539|927312762|www.zarzademontanchez.com|admon@zarzademontanchez.es|10|11|13|del Gral. Mola,|PL
Ayuntamiento de Almenara|P1201100C|C/ Casablanca 56|12590|12011|962624801|962623165|www.ajuntamentdalmenarara.com|intervencion@almenara.es|12|10|13|Casablanca|CL
Ayuntamiento de Cirat|P1204600I|Plaza Mayor 18|12231|12046|964143113|964143240|www.cirat.es|cirat_alc@gva.es|12|10|13|Mayor|PL
Ayuntamiento de Culla|P1205100I|C/ Recaredo García 20|12163|12051|964446325|964446337|www.culla.es|secretaria@culla.es|12|10|13|Recaredo García|CL
Ayuntamiento de Pobla de Benifassà (la)|P1209300A|C/ Mayor 31|12599||977729051|977729003|http://www.lapobladebenifassa.es/|info@lapobladebenifassa.es|12|10|13|Mayor|CL
'''''''Ayuntamiento de Torre d''''''''en Doménec (La)'''''''|P1212000B|'''''''Plaça DE L''''''''AJUNTAMENT 1'''''''|12184|12120|964707249|964707249|http://www.latorredendomenec.es/|info@latorredendomenec.es|12|10|13|'DE L''AJUNTAMENT'|PL
Ayuntamiento de Ballesteros de Calatrava|P1302200I|Plaza Constitución 1|13432|13022|926842001|926842223|www.ballesterosdecalatrava.es|aytoballesteros@ballesterosdecalatrava.es|13|8|13|Constitución|PL
Ayuntamiento de Castellar de Santiago|P1303300F|Plaza constitución 1|13750|13033|926340001|926340253|www.castellardesantiago.es|castellardesantiago@castellardesantiago.es|13|8|13|constitución|PL
Ayuntamiento de Cózar|P1303700G|Plaza del Cristo 1|13345|13037|926365101|926365444|http://www.cozar.es|aytocozar@cozar.es|13|8|13|del Cristo|PL
Ayuntamiento de Fuenllana|P1304300E|Plaza del Convento 1|13333|13043|926360704|926360704||ayto_fuenllana@dipucr.es|13|8|13|del Convento|PL
Ayuntamiento de Luciana|P1305100H|Plaza Consistorial 1|13108|13051|926769001|926783027|www.ayuntamientodeluciana.com|ayto_luciana@dipucr.es|13|8|13|Consistorial|PL
Ayuntamiento de Manzanares|P1305300D|Plaza de la Constitución 4|13200|13053|926610336|926612916|www.manzanares.es|secretaria@manzanares.es|13|8|13|de la Constitución|PL
Ayuntamiento de Mestanza|P1305500I|Plaza España 1|13592|13055|926485672|926485716||ayto_mestanza@dipucr.es|13|8|13|España|PL
Mc. Vega del Guadalquivir|P1400047E|C/ Gaitán 51|14730|14053|957632060|957631169||mancomunidad@vegadelguadalquivir.org|14|1|17|Gaitán|CL
Ayuntamiento de Boiro|P1501100J|Plaza de Galicia s/n|15930|15011|981844800|981844008|www.boiro.org|paloma.cainzos@boiro.org/correo@boiro.org|15|12|13|de Galicia|PL
Ayuntamiento de Carral|P1502100I|Plaza DA FEIRA 1|15175|15021|981670002|981672282||noemi.gonzalez@carral.dicoruna.es|15|12|13|DA FEIRA|PL
Ayuntamiento de Coirós|P1502700F|Rúa COIRÓS DE ARRIBA 16|15316|15027|981796414|981796256|coiros.es|coiros@coiros.es|15|12|13|COIRÓS DE ARRIBA|CL
Ayuntamiento de Irixoa|P1504000I|Rúa Pazo de Irixoa 6-A|15313|15039|981793001|981793157|www.irixoa.es|correo@irixoa.es|15|12|13|Pazo de Irixoa|CL
Ayuntamiento de Malpica de Bergantiños|P1504400A|C/ Emilio González López 1|15113|15043|981720001|||carlos.cruz@malpica.dicoruna.es|15|12|13|Emilio González López|CL
Ayuntamiento de Muxía|P1505300B|Rúa Real 35|15124|15052|981742001|981742298|www.concellomuxia.com|correo@muxia.dicoruna.es|15|12|13|Real|CL
Ayuntamiento de Vilasantar|P1509100B|Rúa Ru-Vilasantar s/n|15807|15090|981778169|981778166|http://www.vilasantar.com/|correo@vilasantar.com|15|12|13|Ru-Vilasantar|CL
Mc. Serv. La Alcarria de Cuenca|P1600001J|Plaza Constitución 1|16512|16041|969373001|969373182|||16|8|17|Constitución|PL
Ayuntamiento de Almendros|P1601600H|Plaza de España 1|16420|16016|969135140||||16|8|13|de España|PL
Ayuntamiento de Arrancacepas|P1602500I|C/ Plaza s/n|16855|16025|969270097|969270097||antero@dipucuenca.es -  o- atmsecretarios@dipucuenca.es|16|8|13|Plaza|CL
Ayuntamiento de Castillejo-Sierra|P1607100C|C/ PLAZA DE LA SERRANIA, 1 1|16141|16070|969283514||||16|8|13|PLAZA DE LA SERRANIA, 1|CL
Ayuntamiento de Cervera del Llano|P1607400G|C/ REAL DE MADRID 16|16444|16073|969294046|969294046||cerveradelllano@dipucuenca.es|16|8|13|REAL DE MADRID|CL
Ayuntamiento de Gascueña|P1609900D|C/ PLAZA DE ESPAÑA, 1 1|16132|16094|969376326||||16|8|13|PLAZA DE ESPAÑA, 1|CL
Ayuntamiento de Masegosa|P1612900I|C/ PLAZA 1|16878|16123|654379901|||masegosa.secretaria@dipucuenca.es|16|8|13|PLAZA|CL
Ayuntamiento de Montalbo|P1613900H|Gta. De la Iglesia 3|16440|16130|969130001|969130336||ayuntamontalbo@yahoo.es|16|8|13|De la Iglesia|GL
Ayuntamiento de Olmeda del Rey|P1615000E|C/ C/PLAZA S/N s/n|16216|16141|969203250|||Isabelolmeda@eresmas.com|16|8|13|C/PLAZA S/N|CL
Ayuntamiento de PinedadeGigüela|P1616900E|#N/D|16542||#N/D|#N/D|#N/D|#N/D|16|8|13|Plaza del Conde San Luis|PL
Ayuntamiento de Portalrubio de Guadamejud|P1617100A|C/ cias 1|16522|16162|969376053|||aytoportal@gmail.com|16|8|13|cias|CL
Ayuntamiento de San Martín de Boniches|P1620100F|Plaza Caudillo 1|16370|16192|969358101|||alcaldia@sanmaartindeboniches.es|16|8|13|Caudillo|PL
Ayuntamiento de Santa María del Val|P1620600E|C/ OLMO 1|16878|16197|654379901|||santamariadelval.secretaria@dipucuenca. es|16|8|13|OLMO|CL
Ayuntamiento de Sisante|P1620700C|Plaza Doctor Fernández Turégano 1|16700|16198|969387001|969387598||secresisante@eacsl.net|16|8|13|Doctor Fernández Turégano|PL
Ayuntamiento de Uña|P1622800I|C/ PLAZA DE LA CONSTITUCION 1|16152|16219|969282829||||16|8|13|PLAZA DE LA CONSTITUCION|CL
Ayuntamiento de Valdemorillo de la Sierra|P1623400G|C/ PLAZA MAYOR 1|16342|16225|969345001|||valdemorillosierra.secretaria@dipucuenca.es|16|8|13|PLAZA MAYOR|CL
Ayuntamiento de Villamayor de Santiago|P1625900D|C/ Plaza de la Villa 1|16415|16249|969139001||http://www.villamayordesantiago.es/conte/index.asp|gosorio@villamayordesantiago.es|16|8|13|Plaza de la Villa|CL
Mc. Conca del Ridaura|P1700027D|Plaça CATALUNYA S/N|17246|17181|972837010||||17|9|17|CATALUNYA|PL
Ayuntamiento de Amer|P1700700F|C/ PL. DE LA VILA, 30 30|17170|17007|972431112|||amer@amer.cat|17|9|13|PL. DE LA VILA, 30|CL
Ayuntamiento de Vajol (La)|P1701500I|C/ C/PONENT, S/N|17707|17014|972535325|||lavajol@ddgi.es|17|9|13|C/PONENT, S/N|CL
'''''''Ayuntamiento de Canet d''''''''Adri'''''''|P1704400I|Avinguda de Rocacorba, 21|17199|17040||||canet@ddgi.es|17|9|13|Avinguda de Rocacorba, 21|AV
Ayuntamiento de Corçà|P1706200A|Plaça de la Vila 1|17121|17057|972630051|972630428|www.corca.cat|ajuntament@corca.cat|17|9|13|de la Vila|PL
Ayuntamiento de Pardines|P1713300J|C/ Plaça Padró, 7|17534|17125|972727027||www.pardines@ddgi.es|pardines@ddgi.es|17|9|13|Plaça Padró, 7|CL
Ayuntamiento de Ullastret|P1721800I|C/ c/Rectoria, 5|17114|17205|972757767|||ajullastret@ddgi.es|17|9|13|c/Rectoria, 5|CL
Ayuntamiento de Vilabertran|P1722800H|C/ Comuners de Castella, 10|17760|17214|972505902|972502831|www.vilabertran.cat|info@vilabertran.cat|17|9|13|Comuners de Castella,|CL
Mc. Valle de Lecrín|P1800006G|Plaza De España 1|18650|18071|958782145|958782145|www.mancomunidadvalledelecrin.com|mancomunidadvalledelecrin@hotmail.com|18|1|17|De España|PL
Ayuntamiento de Albuñuelas|P1800800C|Plaza AYUNTAMIENTO 6|18659|18007|958776031|958776180|www.albunuelas.es|albunuelas@dipgra.es|18|1|13|AYUNTAMIENTO|PL
Ayuntamiento de Cortes y Graena|P1805500D|Plaza DEL OLMO 6|18517|18054|958670660|958670660||cortesygraena@gmail.com|18|1|13|DEL OLMO|PL
Ayuntamiento de Játar|P1810800A|Plaza Cataluña 4|18127||958359036||||18|1|13|Cataluña|PL
Ayuntamiento de Jerez del Marquesado|P1811000G|Plaza MOLINO 3|18518|18108|958672103|958672144||jerezdelmarquesado@didgra.es|18|1|13|MOLINO|PL
Ayuntamiento de Lentegí|P1812100D|Plaza Granada 16|18699|18120|958 645 2|||lentegi@dipgra.es|18|1|13|Granada|PL
Ayuntamiento de Abánades|P1900100G|C/ real 17|19432|19001|608784678|949814693|WWW.abanades.es|secretaria@abanades.es|19|8|13|real|CL
Ayuntamiento de Casas de San Galindo|P1908700F|Plaza mayor 1|19248|19073|949891010|949891010||aytocasas@gmail.com|19|8|13|mayor|PL
Ayuntamiento de Copernal|P1911600C|Plaza Mayor 1|19292|19098|949858680|||ayto.copernal@hotmail.com|19|8|13|Mayor|PL
Ayuntamiento de Matarrubia|P1920400G|C/ C/ MAYOR sn|19227|19173|949858522||||19|8|13|C/ MAYOR|CL
Ayuntamiento de Pálmaces de Jadraque|P1924900B|Plaza plaza 1|19245|19208|949892129|949892129||aytopalmaces@gmail.com|19|8|13|plaza|PL
Ayuntamiento de Pinilla de Jadraque|P1926100G|Plaza mayor 1|19245|19218|949892722|949892722|||19|8|13|mayor|PL
Ayuntamiento de Somolinos|P1931200H|C/ C/ LAS ENCINAS SN|19274|19259|949307831||||19|8|13|C/ LAS ENCINAS SN|CL
Ayuntamiento de Tortuero|P1934900J|C/ mayor s/n|19184|19288|949854257||||19|8|13|mayor|CL
Ayuntamiento de Zaorejas|P1940300E|C/ pza. vieja, 1 1|19495|19333|949816101|||ayuntamientozaorejas@hotmail.es|19|8|13|pza. vieja, 1|CL
Mc. Parzonería General de Guipuzkoa y Álava|P2000005E|C/ Lardizabal (Casa Consistorial de Segura) 5|20214|20070|943801006|943800204|www.segura.eus|udala@segura.eus|20|16|17|Lardizabal (Casa Consistorial de Segura)|CL
Ayuntamiento de Aduna|P2000200B|Plaza Herriko Plaza 1|20150|20002|943692571|943690262|www.aduna.eus|udala@aduna.eus|20|16|13|Herriko Plaza|PL
Ayuntamiento de Legorreta|P2005600H|C/ Nagusia 12|20250|20052|943084000|943084900|www.legorreta.eus|udala@legorreta.eus|20|16|13|Nagusia|CL
Ayuntamiento de Zarza-Perrunal,La|P2100122G|C/ Escuelas S/N|21310|6162|959576301||||21|1|13|Escuelas|CL
Ayuntamiento de Cabezas Rubias|P2101500C|Plaza Alamo 1|21580|21015|959571017|959571169|www.cabezasrubias.com|ayto_cabezasrubias@diphuelva.es|21|1|13|Alamo|PL
Ayuntamiento de Cala|P2101600A|C/ Avda Andalucia, 11|21270|21016|959191125|||aytocala@hotmail.com|21|1|13|Avda Andalucia, 11|CL
Ayuntamiento de Galaroza|P2103400D|Plaza CONSTITUCION 6|21291|21034|959123196|959123268|www.galaroza.org|secretario@galaroza.org|21|1|13|CONSTITUCION|PL
Ayuntamiento de Granado (El)|P2103700G|C/ C/ PLAZA 47|21594||959388009||www.elgranado.es|aytoelgranado@hotmail.com|21|1|13|C/ PLAZA|CL
Ayuntamiento de Puerto Moral|P2105900A|C/ REAL 11|21209|21059|959120089|959120111|www.puertomoral.org|ayto_puertomoral@diphuelva.es|21|1|13|REAL|CL
Ayuntamiento de Villanueva de los Castillejos|P2107500G|Plaza Andalucia 1|21540|21076|959387007|959387073|www.villanuevadeloscastillejos.es|recaudacion@aytovcastillejos.com|21|1|13|Andalucia|PL
Ayuntamiento de Albero Bajo|P2201600J|C/ Plaza Jota Aragonesa 5|22255|22012|974283044|974283044||aytoalbajo@monegros.net|22|2|13|Plaza Jota Aragonesa|CL
Ayuntamiento de Alberuela de Tubo|P2201800F|C/ C/ Joaquin Costa 5|22212||974395001|||aytoalberuela@monegros.net|22|2|13|C/ Joaquin Costa|CL
Ayuntamiento de Alfántega|P2202500A|C/ Plaza Iglesia 1|22416|22020|974405238|||aytoalfantega@aragon.es|22|2|13|Plaza Iglesia|CL
Ayuntamiento de Castigaleu|P2211800D|C/ C/ Placeta 13|22587|22087|974544646|||ccmar@movistar.es|22|2|13|C/ Placeta|CL
Ayuntamiento de Igriés|P2217500D|C. Cañas, 2|22193|22127||||Aytoigries@aragob.es|22|2|13|C. Cañas, 2|CL
Ayuntamiento de Naval|P2222200D|C/ Plaza Mayor, 11|22320|22160|974300326|||aytonaval@aragon.es|22|2|13|Plaza Mayor, 11|CL
Ayuntamiento de Puente la Reina de Jaca|P2228800E|C/ C/ MOLINO S/N|22753|22902|635601340||||22|2|13|C/ MOLINO S/N|CL
Ayuntamiento de Villanova|P2234300H|C/ El Foro 5|22467|22249|974553127||www.villanova.es|aytovillanova@aragon.es|22|2|13|El Foro|CL
Ayuntamiento de Albanchez de Mágina|P2300100A|Plaza CONSTITUCION 1|23538|23001|953358339|953358339|albanchezdemagina.com|ayuntalbanchezdemagina@hotmail.com|23|1|13|CONSTITUCION|PL
Ayuntamiento de Escañuela|P2303100H|Plaza CONSTITUCION 1|23657|23031|953345101|953345280||secretaria.escanuela@promojaen.es|23|1|13|CONSTITUCION|PL
Ayuntamiento de Huesa|P2304500H|Plaza DE LA CONSTITUCION 11|23487|23045|953715009|953715672||huesa@promojaen.es|23|1|13|DE LA CONSTITUCION|PL
Ayuntamiento de Lupión|P2305700C|Plaza AYUNTAMIENTO 1|23528|23057|953763008|953763451|www.lupion.es|ayuntamiento@lupion.es|23|1|13|AYUNTAMIENTO|PL
Ayuntamiento de Siles|P2308200A|C/ LOS JARDINES 4-1ªPta|23380|23082|953490011|953490134||ayuntamiento@siles.es|23|1|13|LOS JARDINES|CL
Mc. La Vega del Tuerto|P2400809F|C/ Real 75|24710|24148|987616301|987604056||ayuntamiento@sanjustodelavega.e.telefonica.net|24|7|17|Real|CL
Mc. Zona de Sahagún|P2401168F|C/ La Fuente 1|24342|24031|987784179||||24|7|17|La Fuente|CL
Mc. Sil|P2401324E|Plaza MAYOR 1|24450|24169|987533003|987527314|||24|7|17|MAYOR|PL
Ayuntamiento de Benuza|P2401700F|C/ VERACRUZ, 1 1|24389|24016|987452326|987452361||ayuntamiento@benuza.org|24|7|13|VERACRUZ, 1|CL
Ayuntamiento de Cabreros del Río|P2402900A|C/ PZA. CONSTITUCION,|24224|24028|987318501||||24|7|13|PZA. CONSTITUCION,|CL
Ayuntamiento de Castropodame|P2405100E|C/ SAN JUAN 2|24314|24049|987519435|||ayuntamiento@aytocastopodame.com|24|7|13|SAN JUAN|CL
Ayuntamiento de Cubillas de Rueda|P2406500E|Avda. Picos de Europa 36|24940|24063|987334057|987334057|www.aytocubillasderueda.es|info@aytocubillasderueda.es|24|7|13|Picos de Europa|AV
Ayuntamiento de Joarilla de las Matas|P2408800G|C/ Arroyo 2|24324|24086|987783583|987783583||aytojoarilla@gmail.com|24|7|13|Arroyo|CL
Ayuntamiento de Maraña|P2409800F|Calle Raimundo Alonso, 0 |24996|24096||||AYTOMARAÑA@FONTUN.COM|24|7|13|Calle Raimundo Alonso, 0 |CL
Ayuntamiento de Posada de Valdeón|P2411900J|C/ Cantón 2|24915|24116||||VALDEON@VALDEON.COM|24|7|13|Cantón|CL
Ayuntamiento de Sancedo|P2414600C|C/ real s/n|24439|24143||||ayuntamiento@aytosancedo.es|24|7|13|real|CL
